subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP1093,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Exercise,Functional Behavior Assessment,Modeling,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Social Narratives,Task Analysis,Time Delay Procedures,Video Modeling,Visual Supports",Modeling (MD),Visual Supports (VS),Reinforcement (R+),3,Reinforcement,Reinforcement,R,50,78.94736842,1,3, , ,3, ,0,3,1,1,22.05263158,4.904348232,1.36272051,0,1,0,R_2DOyGstjiZE67fU,R_2wN7lD5emlUgFFE,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Exercise,Functional Behavior Assessment,Modeling,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Social Narratives,Task Analysis,Time Delay Procedures,Video Modeling,Visual Supports",Modeling (MD),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,Monterey County SELPA,Pacific Grove Unified,2091,Female,No,White,25 - 34,29,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School,Monterey County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Monterey County SELPA,31
CAP1093,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Exercise,Functional Behavior Assessment,Modeling,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Social Narratives,Task Analysis,Time Delay Procedures,Video Modeling,Visual Supports",Modeling (MD),Visual Supports (VS),Reinforcement (R+),3,Modeling,Modeling,MD,50,64.28571429,1,1,1, , , ,1,3,1,1,36.71428571,6.222080497,1.576505887,0,1,0,R_2DOyGstjiZE67fU,R_2wN7lD5emlUgFFE,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Differential Reinforcement Procedures (DRA, DRO, DRI),Exercise,Functional Behavior Assessment,Modeling,Prompting/Prompt Fading,Reinforcement,Response interruption/Redirection,Social Narratives,Task Analysis,Time Delay Procedures,Video Modeling,Visual Supports",Modeling (MD),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,Monterey County SELPA,Pacific Grove Unified,2091,Female,No,White,25 - 34,29,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,Middle School,Monterey County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Monterey County SELPA,31
CAP1133,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),3,ABI,Antecedent Based Intervention,ABI,100,68.42105263,0,2, ,2, , ,0,1,0,1,32.57894737,5.880386668,1.526067078,0,1,0,R_3HtVFRG8lMCkI3E,R_2cw6CPFPf9O2FL9,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),ebpP2,Eligible,Sacramento County SELPA,Center Joint Unified,4332,Female,No,White,45 - 54,42,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential,Other",BA,District,at one individual school site,"High School,Post Secondary (18-22)",Sacramento County SELPA,Moderate knowledge,Moderate experience,Sacramento County SELPA,46
CAP1133,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),3,Reinforcement,Reinforcement,R,100,68.42105263,0,1,1, , , ,1,1,0,1,32.57894737,5.880386668,1.526067078,0,1,0,R_3HtVFRG8lMCkI3E,R_2cw6CPFPf9O2FL9,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),ebpP2,Eligible,Sacramento County SELPA,Center Joint Unified,4332,Female,No,White,45 - 54,42,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential,Other",BA,District,at one individual school site,"High School,Post Secondary (18-22)",Sacramento County SELPA,Moderate knowledge,Moderate experience,Sacramento County SELPA,46
CAP1133,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),3,Modeling,Modeling,MD,75,84.21052632,0,3, , ,3, ,0,1,0,1,16.78947368,4.334682651,1.250163099,0,1,1,R_3HtVFRG8lMCkI3E,R_2cw6CPFPf9O2FL9,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI),Modeling (MD),ebpP2,Eligible,Sacramento County SELPA,Center Joint Unified,4332,Female,No,White,45 - 54,42,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential,Other",BA,District,at one individual school site,"High School,Post Secondary (18-22)",Sacramento County SELPA,Moderate knowledge,Moderate experience,Sacramento County SELPA,46
CAP1138,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),4,Visual Supports,Visual Supports,VS,40,81.25,0,2, ,2, , ,0,3,1,1,19.75,4.663689527,1.317018101,0,1,1,R_2B8xuWvm1x1C92v,R_p6OvJD5k9nSxJF7,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Benito County SELPA,San Benito High,3066,Female,Yes,Decline to answer,25 - 34,43,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,High School,San Benito County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Benito County SELPA,47
CAP1138,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),4,Reinforcement,Reinforcement,R,0,100,0,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_2B8xuWvm1x1C92v,R_p6OvJD5k9nSxJF7,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Benito County SELPA,San Benito High,3066,Female,Yes,Decline to answer,25 - 34,43,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,High School,San Benito County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Benito County SELPA,47
CAP1138,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),4,Prompting,Prompting,PP,66.66666667,72.72727273,0,1,1, , , ,1,3,1,1,28.27272727,5.502065728,1.466463187,0,1,0,R_2B8xuWvm1x1C92v,R_p6OvJD5k9nSxJF7,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Benito County SELPA,San Benito High,3066,Female,Yes,Decline to answer,25 - 34,43,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,High School,San Benito County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Benito County SELPA,47
CAP1138,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),4,DR,Differential Reinforcement,DR,75,100,1,4, , , ,4,0,3,1,0,1,1.732050808,0.301029996,1,3,1,R_2B8xuWvm1x1C92v,R_p6OvJD5k9nSxJF7,Special Education Teacher (serving on a single school site),Yes,"Differential Reinforcement Procedures (DRA, DRO, DRI),Peer-mediated Intervention",Prompting (PP),Visual Supports (VS),Reinforcement (R+),ebpP2,Eligible,San Benito County SELPA,San Benito High,3066,Female,Yes,Decline to answer,25 - 34,43,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,High School,San Benito County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Benito County SELPA,47
CAP1165,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,92.85714286,0,3, , ,3, ,0,1,0,1,8.142857143,3.184785259,0.961081934,1,2,1,R_3oSMiWT55b9pGQG,R_5tnw7TFulOwmPu1,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),ebpP2,Eligible,Yolo County SELPA, , ,Female,No,White,25 - 34,76,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,High School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Yolo County SELPA,76
CAP1165,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),3,Prompting,Prompting,PP,100,47.05882353,0,2, ,2, , ,0,1,0,1,53.94117647,7.479383429,1.739897955,0,1,0,R_3oSMiWT55b9pGQG,R_5tnw7TFulOwmPu1,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),ebpP2,Eligible,Yolo County SELPA, , ,Female,No,White,25 - 34,76,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,High School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Yolo County SELPA,76
CAP1165,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),3,Modeling,Modeling,MD,50,68.75,0,1,1, , , ,1,1,0,1,32.25,5.852349955,1.52179165,0,1,0,R_3oSMiWT55b9pGQG,R_5tnw7TFulOwmPu1,Special Education Teacher (serving on a single school site),No, ,Modeling (MD),Prompting (PP),Reinforcement (R+),ebpP2,Eligible,Yolo County SELPA, , ,Female,No,White,25 - 34,76,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,High School, ,Extensive knowledge,Extensive hands-on experience working with students with autism,Yolo County SELPA,76
CAP1174,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,100,1,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_ekz2GpnNJvSGsgN,R_11aXqaqbcpk2U3t,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),ebpP2,Eligible,San Luis Obispo County SELPA,Templeton Unified,2370,Female,No,White,55 - 64,52,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Other,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Luis Obispo County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Luis Obispo County SELPA,52
CAP1174,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),3,SM,Self-management,SM,50,93.75,0,1,1, , , ,1,3,1,1,7.25,3.041381265,0.916453949,1,2,1,R_ekz2GpnNJvSGsgN,R_11aXqaqbcpk2U3t,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),ebpP2,Eligible,San Luis Obispo County SELPA,Templeton Unified,2370,Female,No,White,55 - 64,52,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Other,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Luis Obispo County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Luis Obispo County SELPA,52
CAP1174,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),3,Social Skills Training,Social Skills Training,SST,75,94.44444444,1,2, ,2, , ,0,3,1,1,6.555555556,2.924988129,0.878266403,1,2,1,R_ekz2GpnNJvSGsgN,R_11aXqaqbcpk2U3t,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Modeling,Peer-mediated Intervention,Prompting/Prompt Fading,Reinforcement,Social Narratives,Social Skills Training,Video Modeling,Visual Supports",Self-management (SM),Social Skills Training (SST),Reinforcement (R+),ebpP2,Eligible,San Luis Obispo County SELPA,Templeton Unified,2370,Female,No,White,55 - 64,52,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Other,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",San Luis Obispo County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,San Luis Obispo County SELPA,52
